Flight_ID,Flight_Number,Origin_Airport,Destination_Airport,Aircraft_ID,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Flight_Status,Distance_KM,Delay_Minutes
FL-050224,SV-831,CDG,RUH,AC-020,2024-05-03 12:52:00,2024-05-03 12:52:00,2024-05-03 20:30:00,2024-05-03 20:25:00,On-Time,5497,0
FL-050225,SV-146,JED,DMM,AC-047,2025-12-16 15:15:00,2025-12-16 15:26:00,2025-12-16 16:03:00,2025-12-16 16:14:00,On-Time,576,11
FL-050226,SV-157,IST,RUH,AC-035,2024-07-14 19:13:00,2024-07-14 19:17:00,2024-07-14 20:06:00,2024-07-14 20:10:00,On-Time,639,4
FL-050227,SV-123,IST,DXB,AC-035,2024-12-24 07:20:00,2024-12-24 07:25:00,2024-12-24 08:48:00,2024-12-24 08:53:00,On-Time,1056,5
FL-050228,SV-389,IST,DXB,AC-011,2025-04-25 02:12:00,2025-04-25 02:24:00,2025-04-25 04:02:00,2025-04-25 04:14:00,On-Time,1326,12
FL-050229,SV-930,CDG,DXB,AC-003,2024-04-23 18:59:00,2024-04-23 18:59:00,2024-04-23 21:21:00,2024-04-23 21:21:00,On-Time,1708,0
FL-050230,SV-543,JFK,IST,AC-050,2025-05-03 02:26:00,2025-05-03 02:40:00,2025-05-03 04:10:00,2025-05-03 04:24:00,On-Time,1248,14
FL-050231,SV-502,LHR,JED,AC-004,2024-02-11 20:55:00,2024-02-11 21:03:00,2024-02-12 03:06:00,2024-02-12 03:14:00,On-Time,4455,8
FL-050232,SV-123,JED,RUH,AC-006,2025-03-17 13:39:00,2025-03-17 13:53:00,2025-03-17 22:37:00,2025-03-17 22:51:00,On-Time,6460,14
FL-050233,SV-163,RUH,IST,AC-023,2024-04-22 16:31:00,2024-04-22 16:31:00,2024-04-22 17:31:00,2024-04-22 17:27:00,On-Time,721,0
FL-050234,SV-866,RUH,DMM,AC-033,2025-09-19 19:09:00,2025-09-19 19:09:00,2025-09-20 02:07:00,2025-09-20 02:06:00,On-Time,5020,0
FL-050235,SV-759,LHR,DMM,AC-034,2024-09-04 15:41:00,2024-09-04 15:41:00,2024-09-04 21:27:00,2024-09-04 21:19:00,On-Time,4155,0
FL-050236,SV-727,LHR,RUH,AC-034,2025-08-29 00:10:00,2025-08-29 00:10:00,2025-08-29 04:38:00,2025-08-29 04:30:00,On-Time,3225,0
FL-050237,SV-709,LHR,DMM,AC-028,2025-11-19 05:29:00,2025-11-19 05:29:00,2025-11-19 10:50:00,2025-11-19 10:41:00,On-Time,3860,0
FL-050238,SV-338,CDG,DXB,AC-017,2024-05-15 12:59:00,2024-05-15 13:00:00,2024-05-15 17:27:00,2024-05-15 17:28:00,On-Time,3217,1
FL-050239,SV-382,LHR,JFK,AC-029,2024-08-06 20:27:00,2024-08-06 20:32:00,2024-08-07 05:40:00,2024-08-07 05:45:00,On-Time,6647,5
FL-050240,SV-541,JED,DXB,AC-044,2024-11-26 10:25:00,2024-11-26 10:33:00,2024-11-26 17:28:00,2024-11-26 17:36:00,On-Time,5087,8
FL-050241,SV-399,LHR,JED,AC-019,2025-09-17 12:19:00,2025-09-17 12:58:00,2025-09-17 14:16:00,2025-09-17 14:55:00,Delayed,1414,39
FL-050242,SV-192,LHR,JED,AC-039,2025-07-07 09:29:00,2025-07-07 09:42:00,2025-07-07 18:21:00,2025-07-07 18:34:00,On-Time,6393,13
FL-050243,SV-676,IST,LHR,AC-042,2025-07-21 08:32:00,2025-07-21 09:04:00,2025-07-21 16:27:00,2025-07-21 16:59:00,Delayed,5707,32
FL-050244,SV-474,DMM,CDG,AC-018,2024-12-14 19:17:00,2024-12-14 20:08:00,2024-12-14 21:19:00,2024-12-14 22:10:00,Delayed,1466,51
FL-050245,SV-785,IST,DXB,AC-050,2025-11-27 10:38:00,2025-11-27 10:38:00,2025-11-27 12:51:00,2025-11-27 12:43:00,On-Time,1602,0
FL-050246,SV-409,RUH,IST,AC-049,2024-04-10 14:17:00,2024-04-10 14:23:00,2024-04-10 18:36:00,2024-04-10 18:42:00,On-Time,3116,6
FL-050247,SV-987,CDG,LHR,AC-031,2024-12-17 02:59:00,2024-12-17 02:59:00,2024-12-17 04:31:00,2024-12-17 04:31:00,On-Time,1112,0
FL-050248,SV-846,JED,LHR,AC-007,2025-11-28 12:42:00,2025-11-28 12:42:00,2025-11-28 17:47:00,2025-11-28 17:39:00,On-Time,3662,0
FL-050249,SV-266,CDG,JED,AC-018,2024-11-22 19:26:00,2024-11-22 19:30:00,2024-11-23 04:56:00,2024-11-23 05:00:00,On-Time,6846,4
FL-050250,SV-848,JFK,DXB,AC-046,2024-07-27 22:59:00,2024-07-27 23:07:00,2024-07-28 03:45:00,2024-07-28 03:53:00,On-Time,3441,8
FL-050251,SV-106,DXB,RUH,AC-047,2025-09-07 15:26:00,2025-09-07 15:26:00,2025-09-07 22:37:00,2025-09-07 22:30:00,On-Time,5181,0
FL-050252,SV-921,IST,DXB,AC-035,2024-09-14 04:17:00,2024-09-14 04:17:00,2024-09-14 12:41:00,2024-09-14 12:37:00,On-Time,6050,0
FL-050253,SV-142,DXB,RUH,AC-038,2025-10-07 00:46:00,2025-10-07 00:55:00,2025-10-07 03:05:00,2025-10-07 03:14:00,On-Time,1678,9
FL-050254,SV-887,DMM,DXB,AC-033,2025-07-21 02:19:00,2025-07-21 04:25:00,2025-07-21 06:45:00,2025-07-21 08:51:00,Delayed,3194,126
FL-050255,SV-439,DMM,IST,AC-047,2025-06-02 13:30:00,2025-06-02 13:55:00,2025-06-02 14:43:00,2025-06-02 15:08:00,Delayed,881,25
FL-050256,SV-252,JFK,RUH,AC-001,2025-06-16 14:14:00,2025-06-16 14:14:00,2025-06-16 22:22:00,2025-06-16 22:22:00,On-Time,5862,0
FL-050257,SV-142,CDG,JED,AC-009,2025-05-19 21:35:00,,2025-05-20 04:26:00,,Cancelled,4937,0
FL-050258,SV-824,DMM,DXB,AC-039,2024-06-21 02:34:00,2024-06-21 02:34:00,2024-06-21 08:19:00,2024-06-21 08:15:00,On-Time,4146,0
FL-050259,SV-300,JED,LHR,AC-028,2025-09-09 10:37:00,2025-09-09 10:51:00,2025-09-09 11:35:00,2025-09-09 11:49:00,On-Time,704,14
FL-050260,SV-994,RUH,JFK,AC-020,2025-08-21 09:58:00,2025-08-21 10:02:00,2025-08-21 16:44:00,2025-08-21 16:48:00,On-Time,4879,4
FL-050261,SV-766,CDG,IST,AC-037,2024-11-19 18:18:00,2024-11-19 19:35:00,2024-11-20 03:53:00,2024-11-20 05:10:00,Delayed,6906,77
FL-050262,SV-831,LHR,DMM,AC-046,2024-11-07 00:55:00,2024-11-07 00:55:00,2024-11-07 04:01:00,2024-11-07 04:01:00,On-Time,2242,0
FL-050263,SV-764,DMM,IST,AC-039,2025-02-15 17:41:00,2025-02-15 17:45:00,2025-02-16 00:40:00,2025-02-16 00:44:00,On-Time,5037,4
FL-050264,SV-647,DXB,JED,AC-036,2024-12-11 06:14:00,2024-12-11 06:21:00,2024-12-11 10:28:00,2024-12-11 10:35:00,On-Time,3048,7
FL-050265,SV-325,JED,JFK,AC-032,2024-03-14 06:44:00,2024-03-14 06:47:00,2024-03-14 15:49:00,2024-03-14 15:52:00,On-Time,6543,3
FL-050266,SV-933,DMM,JFK,AC-015,2025-08-15 13:01:00,2025-08-15 13:07:00,2025-08-15 19:18:00,2025-08-15 19:24:00,On-Time,4526,6
FL-050267,SV-732,JED,RUH,AC-038,2024-11-27 05:41:00,2024-11-27 05:50:00,2024-11-27 11:38:00,2024-11-27 11:47:00,On-Time,4294,9
FL-050268,SV-620,DMM,CDG,AC-005,2025-02-15 01:24:00,2025-02-15 01:33:00,2025-02-15 04:19:00,2025-02-15 04:28:00,On-Time,2111,9
FL-050269,SV-438,IST,RUH,AC-028,2024-01-26 20:57:00,2024-01-26 20:57:00,2024-01-27 01:21:00,2024-01-27 01:21:00,On-Time,3173,0
FL-050270,SV-434,JED,RUH,AC-034,2024-01-21 04:47:00,2024-01-21 04:48:00,2024-01-21 06:15:00,2024-01-21 06:16:00,On-Time,1058,1
FL-050271,SV-280,LHR,IST,AC-005,2024-12-02 13:07:00,2024-12-02 13:14:00,2024-12-02 18:36:00,2024-12-02 18:43:00,On-Time,3955,7
FL-050272,SV-632,CDG,DXB,AC-040,2025-09-14 19:10:00,2025-09-14 19:10:00,2025-09-15 03:08:00,2025-09-15 03:08:00,On-Time,5746,0
FL-050273,SV-371,JED,LHR,AC-004,2025-09-11 19:46:00,2025-09-11 19:57:00,2025-09-12 02:41:00,2025-09-12 02:52:00,On-Time,4986,11
FL-050274,SV-293,JFK,DXB,AC-048,2025-11-08 09:46:00,2025-11-08 09:46:00,2025-11-08 18:29:00,2025-11-08 18:26:00,On-Time,6280,0
FL-050275,SV-637,CDG,JFK,AC-017,2024-06-05 08:30:00,2024-06-05 08:40:00,2024-06-05 17:26:00,2024-06-05 17:36:00,On-Time,6441,10
FL-050276,SV-896,DMM,JED,AC-020,2025-07-19 21:32:00,2025-07-19 21:42:00,2025-07-20 03:25:00,2025-07-20 03:35:00,On-Time,4243,10
FL-050277,SV-580,LHR,RUH,AC-042,2025-09-27 02:12:00,2025-09-27 02:48:00,2025-09-27 07:26:00,2025-09-27 08:02:00,Delayed,3773,36
FL-050278,SV-197,CDG,DMM,AC-007,2024-08-19 19:28:00,2024-08-19 19:32:00,2024-08-19 22:51:00,2024-08-19 22:55:00,On-Time,2438,4
FL-050279,SV-529,CDG,JFK,AC-019,2025-09-20 10:12:00,2025-09-20 10:25:00,2025-09-20 15:48:00,2025-09-20 16:01:00,On-Time,4037,13
FL-050280,SV-611,DXB,JED,AC-011,2024-08-26 22:38:00,2024-08-26 22:38:00,2024-08-26 23:41:00,2024-08-26 23:35:00,On-Time,759,0
FL-050281,SV-830,DMM,JED,AC-034,2024-12-23 04:57:00,2024-12-23 05:05:00,2024-12-23 08:02:00,2024-12-23 08:10:00,On-Time,2224,8
FL-050282,SV-426,JED,DMM,AC-043,2025-11-18 17:25:00,2025-11-18 17:28:00,2025-11-18 20:12:00,2025-11-18 20:15:00,On-Time,2006,3
FL-050283,SV-884,DMM,RUH,AC-029,2024-04-14 15:41:00,2024-04-14 15:54:00,2024-04-14 23:39:00,2024-04-14 23:52:00,On-Time,5742,13
FL-050284,SV-899,IST,DMM,AC-012,2025-07-07 05:15:00,2025-07-07 05:17:00,2025-07-07 12:21:00,2025-07-07 12:23:00,On-Time,5116,2
FL-050285,SV-677,CDG,IST,AC-023,2024-12-20 01:36:00,2024-12-20 01:36:00,2024-12-20 08:38:00,2024-12-20 08:30:00,On-Time,5072,0
FL-050286,SV-926,DXB,IST,AC-046,2025-05-01 16:19:00,2025-05-01 16:20:00,2025-05-01 22:25:00,2025-05-01 22:26:00,On-Time,4394,1
FL-050287,SV-515,RUH,DMM,AC-018,2024-09-19 21:59:00,2024-09-19 22:30:00,2024-09-20 03:13:00,2024-09-20 03:44:00,Delayed,3776,31
FL-050288,SV-210,DXB,CDG,AC-008,2025-07-23 13:46:00,2025-07-23 13:57:00,2025-07-23 18:52:00,2025-07-23 19:03:00,On-Time,3682,11
FL-050289,SV-311,JED,CDG,AC-016,2025-10-13 01:17:00,2025-10-13 01:20:00,2025-10-13 10:29:00,2025-10-13 10:32:00,On-Time,6632,3
FL-050290,SV-782,DXB,IST,AC-033,2025-01-19 00:14:00,,2025-01-19 04:08:00,,Cancelled,2817,0
FL-050291,SV-950,IST,RUH,AC-038,2025-12-10 23:47:00,2025-12-11 00:55:00,2025-12-11 02:57:00,2025-12-11 04:05:00,Delayed,2281,68
FL-050292,SV-977,DXB,RUH,AC-015,2024-12-02 10:26:00,2024-12-02 10:32:00,2024-12-02 17:15:00,2024-12-02 17:21:00,On-Time,4908,6
FL-050293,SV-670,IST,CDG,AC-001,2025-12-07 04:36:00,2025-12-07 04:43:00,2025-12-07 09:41:00,2025-12-07 09:48:00,On-Time,3664,7
FL-050294,SV-129,CDG,RUH,AC-012,2025-10-28 16:32:00,2025-10-28 16:32:00,2025-10-29 01:26:00,2025-10-29 01:19:00,On-Time,6414,0
FL-050295,SV-366,JED,JFK,AC-022,2025-06-26 10:40:00,2025-06-26 10:52:00,2025-06-26 14:02:00,2025-06-26 14:14:00,On-Time,2435,12
FL-050296,SV-986,DMM,LHR,AC-002,2025-12-22 00:51:00,,2025-12-22 01:49:00,,Cancelled,707,0
FL-050297,SV-765,LHR,RUH,AC-050,2024-06-07 06:22:00,2024-06-07 06:32:00,2024-06-07 09:17:00,2024-06-07 09:27:00,On-Time,2102,10
FL-050298,SV-449,JFK,LHR,AC-047,2025-04-01 08:34:00,2025-04-01 08:42:00,2025-04-01 18:09:00,2025-04-01 18:17:00,On-Time,6909,8
FL-050299,SV-613,LHR,IST,AC-048,2024-09-25 11:56:00,2024-09-25 12:06:00,2024-09-25 16:39:00,2024-09-25 16:49:00,On-Time,3397,10
FL-050300,SV-780,JFK,RUH,AC-046,2025-07-01 08:50:00,2025-07-01 08:57:00,2025-07-01 15:24:00,2025-07-01 15:31:00,On-Time,4732,7
FL-050301,SV-313,DXB,JED,AC-047,2024-06-10 11:43:00,2024-06-10 12:11:00,2024-06-10 18:11:00,2024-06-10 18:39:00,Delayed,4659,28
FL-050302,SV-350,CDG,DXB,AC-026,2025-09-30 11:56:00,2025-09-30 11:59:00,2025-09-30 19:32:00,2025-09-30 19:35:00,On-Time,5481,3
FL-050303,SV-642,RUH,DMM,AC-001,2025-02-06 10:12:00,2025-02-06 10:27:00,2025-02-06 13:23:00,2025-02-06 13:38:00,Delayed,2299,15
FL-050304,SV-418,JFK,CDG,AC-005,2025-01-03 14:19:00,2025-01-03 14:32:00,2025-01-03 16:31:00,2025-01-03 16:44:00,On-Time,1593,13
FL-050305,SV-282,LHR,CDG,AC-019,2025-05-12 17:56:00,2025-05-12 17:56:00,2025-05-13 00:36:00,2025-05-13 00:27:00,On-Time,4808,0
FL-050306,SV-984,JFK,DXB,AC-034,2025-03-23 03:37:00,2025-03-23 03:49:00,2025-03-23 10:56:00,2025-03-23 11:08:00,On-Time,5277,12
FL-050307,SV-288,JFK,RUH,AC-013,2025-01-21 04:29:00,2025-01-21 05:34:00,2025-01-21 13:56:00,2025-01-21 15:01:00,Delayed,6807,65
FL-050308,SV-824,RUH,JFK,AC-046,2025-05-14 11:20:00,2025-05-14 11:20:00,2025-05-14 12:15:00,2025-05-14 12:06:00,On-Time,670,0
FL-050309,SV-226,JFK,DMM,AC-020,2024-11-06 00:15:00,2024-11-06 00:18:00,2024-11-06 05:06:00,2024-11-06 05:09:00,On-Time,3500,3
FL-050310,SV-903,DMM,RUH,AC-018,2024-12-02 05:27:00,,2024-12-02 12:23:00,,Cancelled,5003,0
FL-050311,SV-395,CDG,DXB,AC-048,2024-02-18 09:31:00,2024-02-18 09:40:00,2024-02-18 14:12:00,2024-02-18 14:21:00,On-Time,3372,9
FL-050312,SV-122,DXB,DMM,AC-043,2025-06-12 15:36:00,2025-06-12 15:36:00,2025-06-12 17:13:00,2025-06-12 17:08:00,On-Time,1174,0
FL-050313,SV-629,RUH,IST,AC-006,2024-06-13 11:22:00,2024-06-13 11:40:00,2024-06-13 13:43:00,2024-06-13 14:01:00,Delayed,1692,18
FL-050314,SV-178,CDG,DXB,AC-049,2024-05-07 23:03:00,2024-05-07 23:03:00,2024-05-08 00:04:00,2024-05-07 23:58:00,On-Time,742,0
FL-050315,SV-645,RUH,DXB,AC-048,2025-11-13 14:58:00,2025-11-13 14:58:00,2025-11-13 22:15:00,2025-11-13 22:08:00,On-Time,5253,0
FL-050316,SV-569,DMM,JED,AC-018,2025-06-11 03:23:00,2025-06-11 03:37:00,2025-06-11 05:00:00,2025-06-11 05:14:00,On-Time,1168,14
FL-050317,SV-718,CDG,JED,AC-041,2024-06-01 20:54:00,2024-06-01 20:54:00,2024-06-02 01:54:00,2024-06-02 01:45:00,On-Time,3610,0
FL-050318,SV-404,RUH,JFK,AC-006,2025-03-03 21:58:00,2025-03-03 23:29:00,2025-03-04 02:05:00,2025-03-04 03:36:00,Delayed,2973,91
FL-050319,SV-547,IST,JFK,AC-007,2025-09-15 09:32:00,2025-09-15 09:37:00,2025-09-15 17:53:00,2025-09-15 17:58:00,On-Time,6023,5
FL-050320,SV-298,RUH,IST,AC-036,2025-07-09 05:35:00,2025-07-09 06:25:00,2025-07-09 09:18:00,2025-07-09 10:08:00,Delayed,2680,50
FL-050321,SV-290,LHR,RUH,AC-013,2025-12-23 00:09:00,2025-12-23 00:18:00,2025-12-23 09:11:00,2025-12-23 09:20:00,On-Time,6513,9
FL-050322,SV-331,DXB,CDG,AC-031,2024-01-25 00:32:00,2024-01-25 00:32:00,2024-01-25 04:00:00,2024-01-25 03:55:00,On-Time,2504,0
FL-050323,SV-673,CDG,DMM,AC-043,2024-01-26 03:24:00,2024-01-26 03:24:00,2024-01-26 07:41:00,2024-01-26 07:41:00,On-Time,3086,0
FL-050324,SV-653,LHR,IST,AC-019,2025-02-25 19:56:00,2025-02-25 20:01:00,2025-02-26 00:17:00,2025-02-26 00:22:00,On-Time,3133,5
FL-050325,SV-123,DXB,JFK,AC-018,2025-01-21 18:32:00,2025-01-21 18:42:00,2025-01-22 00:09:00,2025-01-22 00:19:00,On-Time,4052,10
FL-050326,SV-774,DXB,JED,AC-041,2025-07-20 01:22:00,2025-07-20 01:46:00,2025-07-20 02:05:00,2025-07-20 02:29:00,Delayed,516,24
FL-050327,SV-560,CDG,LHR,AC-026,2025-05-30 04:24:00,2025-05-30 04:35:00,2025-05-30 10:55:00,2025-05-30 11:06:00,On-Time,4696,11
FL-050328,SV-282,IST,CDG,AC-023,2025-07-31 05:11:00,2025-07-31 05:11:00,2025-07-31 06:47:00,2025-07-31 06:39:00,On-Time,1152,0
FL-050329,SV-532,DXB,IST,AC-021,2025-01-02 15:10:00,2025-01-02 15:13:00,2025-01-02 22:37:00,2025-01-02 22:40:00,On-Time,5371,3
FL-050330,SV-944,JED,JFK,AC-011,2024-04-18 23:25:00,2024-04-18 23:25:00,2024-04-19 00:58:00,2024-04-19 00:56:00,On-Time,1120,0
FL-050331,SV-706,JED,CDG,AC-015,2025-02-10 16:19:00,2025-02-10 16:22:00,2025-02-10 21:17:00,2025-02-10 21:20:00,On-Time,3576,3
FL-050332,SV-182,RUH,JFK,AC-004,2024-03-18 18:24:00,2024-03-18 18:57:00,2024-03-19 02:59:00,2024-03-19 03:32:00,Delayed,6181,33
FL-050333,SV-192,CDG,JED,AC-038,2024-06-27 19:57:00,2024-06-27 20:16:00,2024-06-28 05:23:00,2024-06-28 05:42:00,Delayed,6800,19
FL-050334,SV-377,CDG,DMM,AC-048,2025-11-08 21:04:00,2025-11-08 21:04:00,2025-11-09 03:01:00,2025-11-09 02:58:00,On-Time,4287,0
FL-050335,SV-716,RUH,CDG,AC-044,2025-12-15 10:14:00,2025-12-15 10:20:00,2025-12-15 18:56:00,2025-12-15 19:02:00,On-Time,6266,6
FL-050336,SV-184,DXB,DMM,AC-028,2025-10-21 06:03:00,2025-10-21 06:03:00,2025-10-21 10:41:00,2025-10-21 10:32:00,On-Time,3337,0
FL-050337,SV-672,CDG,IST,AC-024,2024-03-13 21:16:00,2024-03-13 21:22:00,2024-03-14 04:53:00,2024-03-14 04:59:00,On-Time,5487,6
FL-050338,SV-307,DMM,DXB,AC-035,2024-11-19 15:27:00,2024-11-19 15:30:00,2024-11-19 20:09:00,2024-11-19 20:12:00,On-Time,3391,3
FL-050339,SV-769,CDG,IST,AC-019,2025-05-25 10:11:00,2025-05-25 10:14:00,2025-05-25 12:43:00,2025-05-25 12:46:00,On-Time,1824,3
FL-050340,SV-680,DXB,DMM,AC-007,2024-05-20 01:54:00,2024-05-20 01:58:00,2024-05-20 06:12:00,2024-05-20 06:16:00,On-Time,3103,4
FL-050341,SV-543,DMM,JED,AC-029,2025-11-27 03:55:00,2025-11-27 03:57:00,2025-11-27 07:11:00,2025-11-27 07:13:00,On-Time,2357,2
FL-050342,SV-873,RUH,DXB,AC-030,2025-08-08 13:19:00,2025-08-08 14:05:00,2025-08-08 16:28:00,2025-08-08 17:14:00,Delayed,2275,46
FL-050343,SV-952,IST,DMM,AC-010,2024-12-21 09:22:00,2024-12-21 10:00:00,2024-12-21 16:19:00,2024-12-21 16:57:00,Delayed,5014,38
FL-050344,SV-845,JFK,JED,AC-035,2024-10-23 16:39:00,2024-10-23 16:39:00,2024-10-23 23:43:00,2024-10-23 23:42:00,On-Time,5094,0
FL-050345,SV-469,LHR,IST,AC-049,2025-04-20 08:15:00,2025-04-20 08:27:00,2025-04-20 13:32:00,2025-04-20 13:44:00,On-Time,3807,12
FL-050346,SV-750,JFK,DMM,AC-007,2025-01-17 12:53:00,2025-01-17 13:16:00,2025-01-17 17:11:00,2025-01-17 17:34:00,Delayed,3104,23
FL-050347,SV-891,DXB,LHR,AC-037,2025-01-28 14:44:00,2025-01-28 15:02:00,2025-01-28 16:08:00,2025-01-28 16:26:00,Delayed,1014,18
FL-050348,SV-575,DXB,RUH,AC-014,2024-02-16 10:10:00,2024-02-16 10:11:00,2024-02-16 12:50:00,2024-02-16 12:51:00,On-Time,1927,1
FL-050349,SV-603,LHR,RUH,AC-026,2024-01-13 11:27:00,2024-01-13 11:30:00,2024-01-13 19:21:00,2024-01-13 19:24:00,On-Time,5695,3
FL-050350,SV-946,DXB,DMM,AC-037,2024-01-17 17:06:00,2024-01-17 17:14:00,2024-01-17 19:34:00,2024-01-17 19:42:00,On-Time,1787,8
FL-050351,SV-330,RUH,CDG,AC-018,2024-02-01 06:45:00,2024-02-01 06:45:00,2024-02-01 09:49:00,2024-02-01 09:41:00,On-Time,2219,0
FL-050352,SV-977,CDG,RUH,AC-046,2024-10-24 22:41:00,2024-10-24 22:41:00,2024-10-25 03:40:00,2024-10-25 03:31:00,On-Time,3591,0
FL-050353,SV-459,LHR,DXB,AC-045,2024-08-08 06:17:00,2024-08-08 06:17:00,2024-08-08 09:38:00,2024-08-08 09:34:00,On-Time,2418,0
FL-050354,SV-662,JED,JFK,AC-022,2024-11-12 12:54:00,2024-11-12 12:55:00,2024-11-12 15:58:00,2024-11-12 15:59:00,On-Time,2214,1
FL-050355,SV-850,IST,LHR,AC-002,2025-01-04 07:46:00,2025-01-04 07:53:00,2025-01-04 14:55:00,2025-01-04 15:02:00,On-Time,5159,7
FL-050356,SV-118,DXB,IST,AC-001,2025-07-10 15:14:00,2025-07-10 15:15:00,2025-07-10 16:17:00,2025-07-10 16:18:00,On-Time,760,1
FL-050357,SV-789,RUH,CDG,AC-029,2024-02-04 07:34:00,2024-02-04 08:41:00,2024-02-04 11:05:00,2024-02-04 12:12:00,Delayed,2537,67
FL-050358,SV-308,IST,RUH,AC-006,2024-03-31 20:41:00,2024-03-31 20:46:00,2024-04-01 04:55:00,2024-04-01 05:00:00,On-Time,5930,5
FL-050359,SV-998,RUH,DMM,AC-011,2025-11-28 07:07:00,2025-11-28 07:59:00,2025-11-28 07:41:00,2025-11-28 08:33:00,Delayed,412,52
FL-050360,SV-230,RUH,CDG,AC-006,2025-11-11 13:29:00,2025-11-11 14:13:00,2025-11-11 19:41:00,2025-11-11 20:25:00,Delayed,4474,44
FL-050361,SV-842,DXB,JED,AC-042,2024-05-19 13:32:00,2024-05-19 13:35:00,2024-05-19 14:39:00,2024-05-19 14:42:00,On-Time,811,3
FL-050362,SV-483,DMM,DXB,AC-003,2025-12-16 08:01:00,2025-12-16 08:10:00,2025-12-16 16:31:00,2025-12-16 16:40:00,On-Time,6131,9
FL-050363,SV-191,DXB,LHR,AC-031,2024-06-21 13:33:00,,2024-06-21 19:08:00,,Cancelled,4024,0
FL-050364,SV-642,RUH,JED,AC-015,2025-04-16 00:56:00,2025-04-16 01:59:00,2025-04-16 04:23:00,2025-04-16 05:26:00,Delayed,2495,63
FL-050365,SV-461,RUH,IST,AC-019,2025-04-06 21:31:00,2025-04-06 21:32:00,2025-04-07 05:30:00,2025-04-07 05:31:00,On-Time,5759,1
FL-050366,SV-860,DXB,LHR,AC-025,2025-08-19 08:36:00,2025-08-19 09:37:00,2025-08-19 09:14:00,2025-08-19 10:15:00,Delayed,459,61
FL-050367,SV-223,RUH,IST,AC-047,2025-04-07 16:16:00,2025-04-07 16:33:00,2025-04-07 17:44:00,2025-04-07 18:01:00,Delayed,1062,17
FL-050368,SV-980,DXB,JED,AC-033,2024-11-17 12:38:00,2024-11-17 13:26:00,2024-11-17 20:42:00,2024-11-17 21:30:00,Delayed,5812,48
FL-050369,SV-747,DXB,JED,AC-027,2025-05-13 17:54:00,2025-05-13 18:33:00,2025-05-13 22:11:00,2025-05-13 22:50:00,Delayed,3094,39
FL-050370,SV-372,JFK,RUH,AC-028,2024-06-22 19:48:00,2024-06-22 20:20:00,2024-06-23 03:54:00,2024-06-23 04:26:00,Delayed,5842,32
FL-050371,SV-454,LHR,CDG,AC-044,2024-06-02 08:21:00,2024-06-02 08:36:00,2024-06-02 14:11:00,2024-06-02 14:26:00,Delayed,4206,15
FL-050372,SV-199,JED,JFK,AC-048,2024-01-23 17:18:00,2024-01-23 17:21:00,2024-01-23 23:23:00,2024-01-23 23:26:00,On-Time,4386,3
FL-050373,SV-830,RUH,DXB,AC-030,2025-12-29 15:20:00,2025-12-29 15:20:00,2025-12-29 20:24:00,2025-12-29 20:20:00,On-Time,3658,0
FL-050374,SV-715,LHR,JED,AC-034,2024-09-07 01:42:00,2024-09-07 02:06:00,2024-09-07 07:55:00,2024-09-07 08:19:00,Delayed,4476,24
FL-050375,SV-400,JED,RUH,AC-050,2024-05-30 14:09:00,2024-05-30 14:23:00,2024-05-30 20:46:00,2024-05-30 21:00:00,On-Time,4772,14
FL-050376,SV-708,LHR,JED,AC-025,2024-01-13 14:09:00,2024-01-13 14:09:00,2024-01-13 22:07:00,2024-01-13 22:07:00,On-Time,5743,0
FL-050377,SV-927,RUH,LHR,AC-030,2025-10-06 11:41:00,2025-10-06 12:22:00,2025-10-06 20:43:00,2025-10-06 21:24:00,Delayed,6515,41
FL-050378,SV-981,LHR,CDG,AC-013,2024-10-16 13:58:00,2024-10-16 14:09:00,2024-10-16 20:07:00,2024-10-16 20:18:00,On-Time,4433,11
FL-050379,SV-302,LHR,JED,AC-009,2024-07-06 12:49:00,2024-07-06 14:29:00,2024-07-06 17:39:00,2024-07-06 19:19:00,Delayed,3483,100
FL-050380,SV-120,LHR,JED,AC-035,2024-12-07 12:17:00,2024-12-07 12:17:00,2024-12-07 18:33:00,2024-12-07 18:31:00,On-Time,4513,0
FL-050381,SV-297,IST,JFK,AC-049,2025-09-25 23:11:00,2025-09-25 23:19:00,2025-09-26 01:58:00,2025-09-26 02:06:00,On-Time,2007,8
FL-050382,SV-211,RUH,JED,AC-025,2025-05-26 12:32:00,2025-05-26 12:32:00,2025-05-26 21:04:00,2025-05-26 21:03:00,On-Time,6147,0
FL-050383,SV-248,DMM,CDG,AC-016,2024-09-03 05:33:00,2024-09-03 05:46:00,2024-09-03 08:27:00,2024-09-03 08:40:00,On-Time,2089,13
FL-050384,SV-480,DMM,JED,AC-014,2024-07-28 17:04:00,2024-07-28 17:11:00,2024-07-28 20:21:00,2024-07-28 20:28:00,On-Time,2374,7
FL-050385,SV-854,LHR,JFK,AC-027,2024-04-05 03:39:00,2024-04-05 04:29:00,2024-04-05 07:10:00,2024-04-05 08:00:00,Delayed,2541,50
FL-050386,SV-282,DXB,IST,AC-039,2025-09-23 11:32:00,2025-09-23 11:32:00,2025-09-23 18:39:00,2025-09-23 18:33:00,On-Time,5128,0
FL-050387,SV-895,DXB,JED,AC-003,2024-02-01 20:43:00,2024-02-01 20:56:00,2024-02-02 01:04:00,2024-02-02 01:17:00,On-Time,3133,13
