Weather_ID,Airport_Code,Date,Temperature_C,Wind_Speed_Kts,Visibility_KM,Condition
WX-0003352,JFK,2025-03-03,34,12,8.4,Clear
WX-0003353,JFK,2025-03-04,17,23,1.3,Storm
WX-0003354,JFK,2025-03-05,20,7,9.5,Clear
WX-0003355,JFK,2025-03-06,33,11,10.0,Clear
WX-0003356,JFK,2025-03-07,12,10,9.1,Clear
WX-0003357,JFK,2025-03-08,30,10,8.1,Cloudy
WX-0003358,JFK,2025-03-09,28,4,9.3,Clear
WX-0003359,JFK,2025-03-10,12,9,8.3,Clear
WX-0003360,JFK,2025-03-11,23,6,8.4,Clear
WX-0003361,JFK,2025-03-12,29,6,9.0,Cloudy
WX-0003362,JFK,2025-03-13,15,14,8.5,Clear
WX-0003363,JFK,2025-03-14,32,5,8.7,Clear
WX-0003364,JFK,2025-03-15,26,8,2.4,Fog
WX-0003365,JFK,2025-03-16,36,14,9.2,Clear
WX-0003366,JFK,2025-03-17,40,14,8.1,Clear
WX-0003367,JFK,2025-03-18,23,10,9.8,Clear
WX-0003368,JFK,2025-03-19,25,9,9.1,Cloudy
WX-0003369,JFK,2025-03-20,40,11,8.2,Clear
WX-0003370,JFK,2025-03-21,38,4,9.7,Clear
WX-0003371,JFK,2025-03-22,13,20,1.0,Storm
WX-0003372,JFK,2025-03-23,10,17,9.8,Rain
WX-0003373,JFK,2025-03-24,32,29,8.2,Rain
WX-0003374,JFK,2025-03-25,17,7,2.6,Storm
WX-0003375,JFK,2025-03-26,10,11,8.0,Cloudy
WX-0003376,JFK,2025-03-27,17,8,9.7,Clear
WX-0003377,JFK,2025-03-28,31,6,2.1,Fog
WX-0003378,JFK,2025-03-29,18,14,8.2,Clear
WX-0003379,JFK,2025-03-30,18,26,3.1,Storm
WX-0003380,JFK,2025-03-31,39,13,9.6,Clear
WX-0003381,JFK,2025-04-01,29,6,9.6,Clear
WX-0003382,JFK,2025-04-02,30,2,9.5,Clear
WX-0003383,JFK,2025-04-03,21,6,9.5,Clear
WX-0003384,JFK,2025-04-04,14,13,9.1,Clear
WX-0003385,JFK,2025-04-05,37,11,8.2,Clear
WX-0003386,JFK,2025-04-06,36,7,9.9,Clear
WX-0003387,JFK,2025-04-07,26,11,8.6,Clear
WX-0003388,JFK,2025-04-08,41,7,9.6,Clear
WX-0003389,JFK,2025-04-09,38,14,9.7,Cloudy
WX-0003390,JFK,2025-04-10,31,32,3.1,Storm
WX-0003391,JFK,2025-04-11,10,6,9.9,Clear
WX-0003392,JFK,2025-04-12,25,6,9.9,Clear
WX-0003393,JFK,2025-04-13,25,2,9.8,Clear
WX-0003394,JFK,2025-04-14,11,42,8.6,Rain
WX-0003395,JFK,2025-04-15,19,9,8.1,Clear
WX-0003396,JFK,2025-04-16,33,11,9.6,Clear
WX-0003397,JFK,2025-04-17,24,14,8.6,Cloudy
WX-0003398,JFK,2025-04-18,25,13,9.1,Clear
WX-0003399,JFK,2025-04-19,25,6,9.6,Clear
WX-0003400,JFK,2025-04-20,14,14,9.8,Clear
WX-0003401,JFK,2025-04-21,14,9,9.7,Rain
WX-0003402,JFK,2025-04-22,23,3,9.5,Cloudy
WX-0003403,JFK,2025-04-23,20,6,1.3,Storm
WX-0003404,JFK,2025-04-24,16,6,9.5,Clear
WX-0003405,JFK,2025-04-25,32,13,9.4,Clear
WX-0003406,JFK,2025-04-26,15,27,9.3,Rain
WX-0003407,JFK,2025-04-27,20,13,9.6,Clear
WX-0003408,JFK,2025-04-28,16,10,9.9,Rain
WX-0003409,JFK,2025-04-29,24,6,9.8,Clear
WX-0003410,JFK,2025-04-30,23,8,8.4,Clear
WX-0003411,JFK,2025-05-01,17,12,8.4,Clear
WX-0003412,JFK,2025-05-02,41,3,8.7,Clear
WX-0003413,JFK,2025-05-03,11,38,8.8,Rain
WX-0003414,JFK,2025-05-04,21,6,9.4,Clear
WX-0003415,JFK,2025-05-05,33,9,9.2,Clear
WX-0003416,JFK,2025-05-06,19,7,9.7,Clear
WX-0003417,JFK,2025-05-07,31,20,8.7,Rain
WX-0003418,JFK,2025-05-08,20,17,10.0,Rain
WX-0003419,JFK,2025-05-09,40,32,9.0,Rain
WX-0003420,JFK,2025-05-10,22,7,8.3,Clear
WX-0003421,JFK,2025-05-11,36,10,10.0,Rain
WX-0003422,JFK,2025-05-12,16,3,8.4,Clear
WX-0003423,JFK,2025-05-13,18,5,9.8,Clear
WX-0003424,JFK,2025-05-14,27,10,9.7,Cloudy
WX-0003425,JFK,2025-05-15,23,2,8.4,Clear
WX-0003426,JFK,2025-05-16,33,28,8.3,Rain
WX-0003427,JFK,2025-05-17,22,10,9.8,Cloudy
WX-0003428,JFK,2025-05-18,26,7,9.5,Clear
WX-0003429,JFK,2025-05-19,13,13,9.3,Cloudy
WX-0003430,JFK,2025-05-20,10,9,8.4,Cloudy
WX-0003431,JFK,2025-05-21,19,10,8.5,Clear
WX-0003432,JFK,2025-05-22,39,4,8.5,Cloudy
WX-0003433,JFK,2025-05-23,37,3,9.5,Clear
WX-0003434,JFK,2025-05-24,28,9,9.0,Clear
WX-0003435,JFK,2025-05-25,21,6,9.9,Clear
WX-0003436,JFK,2025-05-26,20,11,8.4,Rain
WX-0003437,JFK,2025-05-27,35,2,8.6,Clear
WX-0003438,JFK,2025-05-28,35,5,8.6,Clear
WX-0003439,JFK,2025-05-29,37,3,8.1,Cloudy
WX-0003440,JFK,2025-05-30,36,6,8.8,Clear
WX-0003441,JFK,2025-05-31,26,8,9.9,Clear
WX-0003442,JFK,2025-06-01,29,13,8.8,Clear
WX-0003443,JFK,2025-06-02,35,13,9.1,Clear
WX-0003444,JFK,2025-06-03,30,4,9.9,Clear
WX-0003445,JFK,2025-06-04,32,2,9.5,Clear
WX-0003446,JFK,2025-06-05,38,9,9.8,Cloudy
WX-0003447,JFK,2025-06-06,24,2,8.8,Clear
WX-0003448,JFK,2025-06-07,16,13,8.3,Clear
WX-0003449,JFK,2025-06-08,22,9,9.4,Clear
WX-0003450,JFK,2025-06-09,16,8,8.8,Clear
WX-0003451,JFK,2025-06-10,37,8,9.2,Clear
WX-0003452,JFK,2025-06-11,29,8,9.5,Cloudy
WX-0003453,JFK,2025-06-12,14,9,8.5,Clear
WX-0003454,JFK,2025-06-13,35,13,8.3,Clear
WX-0003455,JFK,2025-06-14,38,23,9.4,Rain
WX-0003456,JFK,2025-06-15,35,26,9.8,Rain
WX-0003457,JFK,2025-06-16,21,4,9.5,Cloudy
WX-0003458,JFK,2025-06-17,17,7,3.9,Fog
WX-0003459,JFK,2025-06-18,14,11,10.0,Clear
WX-0003460,JFK,2025-06-19,18,9,1.8,Storm
WX-0003461,JFK,2025-06-20,27,7,9.6,Clear
WX-0003462,JFK,2025-06-21,17,5,8.5,Clear
WX-0003463,JFK,2025-06-22,22,36,9.8,Rain
WX-0003464,JFK,2025-06-23,10,4,8.1,Clear
WX-0003465,JFK,2025-06-24,27,12,8.5,Clear
WX-0003466,JFK,2025-06-25,41,36,1.7,Storm
WX-0003467,JFK,2025-06-26,35,8,8.4,Cloudy
WX-0003468,JFK,2025-06-27,30,7,9.9,Clear
WX-0003469,JFK,2025-06-28,33,12,9.0,Clear
WX-0003470,JFK,2025-06-29,31,5,8.7,Cloudy
WX-0003471,JFK,2025-06-30,37,8,1.8,Fog
WX-0003472,JFK,2025-07-01,19,7,9.5,Clear
WX-0003473,JFK,2025-07-02,18,7,2.3,Fog
WX-0003474,JFK,2025-07-03,37,7,8.7,Clear
WX-0003475,JFK,2025-07-04,18,11,9.3,Clear
WX-0003476,JFK,2025-07-05,31,19,9.9,Rain
WX-0003477,JFK,2025-07-06,15,10,9.4,Clear
WX-0003478,JFK,2025-07-07,30,10,8.4,Clear
WX-0003479,JFK,2025-07-08,36,17,9.6,Rain
WX-0003480,JFK,2025-07-09,26,8,9.5,Clear
WX-0003481,JFK,2025-07-10,19,3,9.8,Cloudy
WX-0003482,JFK,2025-07-11,35,7,8.2,Cloudy
WX-0003483,JFK,2025-07-12,40,10,8.3,Clear
WX-0003484,JFK,2025-07-13,18,14,9.6,Clear
WX-0003485,JFK,2025-07-14,39,9,9.6,Clear
WX-0003486,JFK,2025-07-15,26,3,8.6,Cloudy
WX-0003487,JFK,2025-07-16,24,5,8.7,Clear
WX-0003488,JFK,2025-07-17,32,12,9.5,Clear
WX-0003489,JFK,2025-07-18,21,8,4.0,Fog
WX-0003490,JFK,2025-07-19,38,11,1.5,Storm
WX-0003491,JFK,2025-07-20,24,13,8.1,Rain
WX-0003492,JFK,2025-07-21,20,30,3.5,Storm
WX-0003493,JFK,2025-07-22,41,8,8.6,Clear
WX-0003494,JFK,2025-07-23,22,12,8.6,Clear
WX-0003495,JFK,2025-07-24,31,25,8.7,Rain
WX-0003496,JFK,2025-07-25,36,5,9.9,Clear
WX-0003497,JFK,2025-07-26,34,12,3.4,Storm
WX-0003498,JFK,2025-07-27,37,11,9.5,Clear
WX-0003499,JFK,2025-07-28,36,10,8.9,Clear
WX-0003500,JFK,2025-07-29,22,10,8.2,Cloudy
WX-0003501,JFK,2025-07-30,36,7,8.7,Cloudy
WX-0003502,JFK,2025-07-31,30,14,8.1,Clear
WX-0003503,JFK,2025-08-01,16,9,8.7,Clear
WX-0003504,JFK,2025-08-02,14,36,8.2,Rain
WX-0003505,JFK,2025-08-03,18,5,8.1,Clear
WX-0003506,JFK,2025-08-04,28,9,2.9,Fog
WX-0003507,JFK,2025-08-05,26,10,9.1,Clear
WX-0003508,JFK,2025-08-06,26,3,9.3,Clear
WX-0003509,JFK,2025-08-07,19,6,9.0,Cloudy
WX-0003510,JFK,2025-08-08,39,34,3.1,Storm
WX-0003511,JFK,2025-08-09,41,43,3.1,Storm
WX-0003512,JFK,2025-08-10,33,2,8.8,Cloudy
WX-0003513,JFK,2025-08-11,37,5,9.3,Clear
WX-0003514,JFK,2025-08-12,15,3,9.8,Clear
WX-0003515,JFK,2025-08-13,23,13,9.1,Clear
WX-0003516,JFK,2025-08-14,35,12,9.8,Cloudy
WX-0003517,JFK,2025-08-15,33,3,8.8,Clear
WX-0003518,JFK,2025-08-16,10,10,9.9,Clear
WX-0003519,JFK,2025-08-17,31,14,8.9,Clear
WX-0003520,JFK,2025-08-18,11,11,8.4,Clear
WX-0003521,JFK,2025-08-19,19,6,1.2,Fog
WX-0003522,JFK,2025-08-20,26,7,8.9,Clear
WX-0003523,JFK,2025-08-21,17,11,9.4,Cloudy
WX-0003524,JFK,2025-08-22,41,27,1.8,Storm
WX-0003525,JFK,2025-08-23,10,7,9.6,Clear
WX-0003526,JFK,2025-08-24,23,4,9.4,Clear
WX-0003527,JFK,2025-08-25,22,20,9.8,Rain
WX-0003528,JFK,2025-08-26,32,9,9.7,Clear
WX-0003529,JFK,2025-08-27,21,13,8.9,Clear
WX-0003530,JFK,2025-08-28,37,9,8.2,Clear
WX-0003531,JFK,2025-08-29,22,12,9.4,Cloudy
WX-0003532,JFK,2025-08-30,15,4,9.8,Clear
WX-0003533,JFK,2025-08-31,12,13,3.3,Fog
WX-0003534,JFK,2025-09-01,39,14,8.5,Clear
WX-0003535,JFK,2025-09-02,16,7,2.1,Fog
WX-0003536,JFK,2025-09-03,31,9,8.2,Clear
WX-0003537,JFK,2025-09-04,33,9,9.2,Clear
WX-0003538,JFK,2025-09-05,23,11,8.8,Clear
WX-0003539,JFK,2025-09-06,24,36,3.9,Storm
WX-0003540,JFK,2025-09-07,30,10,3.3,Fog
WX-0003541,JFK,2025-09-08,26,11,9.3,Clear
WX-0003542,JFK,2025-09-09,20,8,9.3,Clear
WX-0003543,JFK,2025-09-10,18,27,8.5,Rain
WX-0003544,JFK,2025-09-11,24,2,8.7,Cloudy
WX-0003545,JFK,2025-09-12,11,11,8.7,Clear
WX-0003546,JFK,2025-09-13,11,9,8.6,Clear
WX-0003547,JFK,2025-09-14,29,4,8.2,Clear
WX-0003548,JFK,2025-09-15,28,10,9.9,Clear
WX-0003549,JFK,2025-09-16,15,13,8.4,Clear
WX-0003550,JFK,2025-09-17,15,7,8.4,Clear
WX-0003551,JFK,2025-09-18,18,4,9.9,Cloudy
WX-0003552,JFK,2025-09-19,40,13,9.5,Rain
WX-0003553,JFK,2025-09-20,34,10,8.4,Clear
WX-0003554,JFK,2025-09-21,16,3,9.5,Clear
WX-0003555,JFK,2025-09-22,26,9,8.6,Clear
WX-0003556,JFK,2025-09-23,13,4,9.2,Cloudy
WX-0003557,JFK,2025-09-24,36,6,9.8,Clear
WX-0003558,JFK,2025-09-25,18,11,2.5,Storm
WX-0003559,JFK,2025-09-26,32,11,8.5,Clear
WX-0003560,JFK,2025-09-27,37,2,1.5,Fog
WX-0003561,JFK,2025-09-28,15,10,9.1,Clear
WX-0003562,JFK,2025-09-29,28,14,9.1,Clear
WX-0003563,JFK,2025-09-30,19,14,8.1,Cloudy
WX-0003564,JFK,2025-10-01,26,10,9.3,Clear
WX-0003565,JFK,2025-10-02,25,11,8.1,Cloudy
WX-0003566,JFK,2025-10-03,36,2,9.8,Clear
WX-0003567,JFK,2025-10-04,21,9,3.1,Fog
WX-0003568,JFK,2025-10-05,13,6,9.1,Clear
WX-0003569,JFK,2025-10-06,38,13,8.5,Clear
WX-0003570,JFK,2025-10-07,26,39,8.7,Rain
WX-0003571,JFK,2025-10-08,35,9,8.5,Clear
WX-0003572,JFK,2025-10-09,25,11,8.3,Clear
WX-0003573,JFK,2025-10-10,35,31,1.1,Storm
WX-0003574,JFK,2025-10-11,29,8,8.2,Cloudy
WX-0003575,JFK,2025-10-12,27,8,9.0,Clear
WX-0003576,JFK,2025-10-13,27,8,8.6,Clear
WX-0003577,JFK,2025-10-14,20,12,9.3,Clear
WX-0003578,JFK,2025-10-15,24,12,9.6,Cloudy
WX-0003579,JFK,2025-10-16,28,11,8.9,Cloudy
WX-0003580,JFK,2025-10-17,32,13,8.5,Clear
WX-0003581,JFK,2025-10-18,18,3,9.8,Clear
WX-0003582,JFK,2025-10-19,26,2,8.0,Clear
WX-0003583,JFK,2025-10-20,39,3,9.9,Cloudy
WX-0003584,JFK,2025-10-21,33,11,9.5,Cloudy
WX-0003585,JFK,2025-10-22,31,11,9.5,Clear
WX-0003586,JFK,2025-10-23,16,3,8.1,Clear
WX-0003587,JFK,2025-10-24,10,16,4.0,Storm
WX-0003588,JFK,2025-10-25,20,8,8.5,Clear
WX-0003589,JFK,2025-10-26,26,38,8.3,Rain
WX-0003590,JFK,2025-10-27,33,11,8.9,Clear
WX-0003591,JFK,2025-10-28,13,11,3.3,Fog
WX-0003592,JFK,2025-10-29,37,7,9.3,Clear
WX-0003593,JFK,2025-10-30,15,10,8.9,Clear
WX-0003594,JFK,2025-10-31,32,23,8.7,Rain
WX-0003595,JFK,2025-11-01,33,5,9.6,Clear
WX-0003596,JFK,2025-11-02,31,14,9.6,Clear
WX-0003597,JFK,2025-11-03,18,10,8.6,Clear
WX-0003598,JFK,2025-11-04,34,3,9.0,Clear
WX-0003599,JFK,2025-11-05,40,12,9.9,Cloudy
WX-0003600,JFK,2025-11-06,23,2,9.6,Cloudy
WX-0003601,JFK,2025-11-07,37,32,9.8,Rain
WX-0003602,JFK,2025-11-08,35,38,9.3,Rain
WX-0003603,JFK,2025-11-09,41,11,8.3,Clear
WX-0003604,JFK,2025-11-10,13,9,8.7,Cloudy
WX-0003605,JFK,2025-11-11,30,14,8.8,Clear
WX-0003606,JFK,2025-11-12,14,3,8.4,Clear
WX-0003607,JFK,2025-11-13,24,14,9.6,Clear
WX-0003608,JFK,2025-11-14,37,7,2.5,Fog
WX-0003609,JFK,2025-11-15,17,5,9.7,Cloudy
WX-0003610,JFK,2025-11-16,20,7,8.5,Rain
WX-0003611,JFK,2025-11-17,12,12,9.4,Clear
WX-0003612,JFK,2025-11-18,16,42,9.2,Rain
WX-0003613,JFK,2025-11-19,15,5,8.2,Cloudy
WX-0003614,JFK,2025-11-20,10,5,9.5,Clear
WX-0003615,JFK,2025-11-21,12,5,9.9,Clear
WX-0003616,JFK,2025-11-22,35,8,8.6,Clear
WX-0003617,JFK,2025-11-23,40,9,9.9,Clear
WX-0003618,JFK,2025-11-24,25,2,9.9,Clear
WX-0003619,JFK,2025-11-25,37,4,8.2,Cloudy
WX-0003620,JFK,2025-11-26,31,30,9.2,Rain
WX-0003621,JFK,2025-11-27,18,3,9.8,Clear
WX-0003622,JFK,2025-11-28,10,11,9.6,Clear
WX-0003623,JFK,2025-11-29,15,8,9.3,Rain
WX-0003624,JFK,2025-11-30,39,40,8.5,Rain
WX-0003625,JFK,2025-12-01,32,42,8.9,Rain
WX-0003626,JFK,2025-12-02,11,40,9.3,Rain
WX-0003627,JFK,2025-12-03,17,26,9.0,Rain
WX-0003628,JFK,2025-12-04,22,8,8.2,Clear
WX-0003629,JFK,2025-12-05,31,9,8.5,Clear
WX-0003630,JFK,2025-12-06,19,11,8.1,Clear
WX-0003631,JFK,2025-12-07,37,2,8.2,Clear
WX-0003632,JFK,2025-12-08,34,6,9.4,Cloudy
WX-0003633,JFK,2025-12-09,26,14,9.5,Clear
WX-0003634,JFK,2025-12-10,11,5,8.8,Clear
WX-0003635,JFK,2025-12-11,35,30,1.4,Storm
WX-0003636,JFK,2025-12-12,15,14,9.1,Cloudy
WX-0003637,JFK,2025-12-13,31,15,1.1,Storm
WX-0003638,JFK,2025-12-14,17,2,8.3,Cloudy
WX-0003639,JFK,2025-12-15,32,14,9.8,Clear
WX-0003640,JFK,2025-12-16,28,10,8.8,Cloudy
WX-0003641,JFK,2025-12-17,13,5,10.0,Clear
WX-0003642,JFK,2025-12-18,27,11,8.2,Rain
WX-0003643,JFK,2025-12-19,29,2,8.7,Clear
WX-0003644,JFK,2025-12-20,30,14,9.4,Clear
WX-0003645,JFK,2025-12-21,35,5,9.5,Clear
WX-0003646,JFK,2025-12-22,21,14,2.8,Storm
WX-0003647,JFK,2025-12-23,16,4,8.9,Cloudy
WX-0003648,JFK,2025-12-24,25,3,9.0,Cloudy
WX-0003649,JFK,2025-12-25,14,2,1.1,Fog
WX-0003650,JFK,2025-12-26,40,2,9.1,Clear
WX-0003651,JFK,2025-12-27,21,5,8.3,Clear
WX-0003652,JFK,2025-12-28,26,9,8.7,Clear
WX-0003653,JFK,2025-12-29,31,11,9.9,Clear
WX-0003654,JFK,2025-12-30,32,25,8.9,Rain
WX-0003655,JFK,2025-12-31,14,11,8.6,Clear
WX-0003656,DXB,2024-01-01,15,6,8.8,Clear
WX-0003657,DXB,2024-01-02,20,10,8.1,Clear
WX-0003658,DXB,2024-01-03,15,7,9.9,Clear
WX-0003659,DXB,2024-01-04,33,13,9.3,Rain
WX-0003660,DXB,2024-01-05,21,9,1.9,Fog
WX-0003661,DXB,2024-01-06,11,2,8.9,Clear
WX-0003662,DXB,2024-01-07,39,18,2.6,Storm
WX-0003663,DXB,2024-01-08,38,13,9.8,Clear
WX-0003664,DXB,2024-01-09,39,11,8.5,Cloudy
WX-0003665,DXB,2024-01-10,13,12,9.7,Cloudy
WX-0003666,DXB,2024-01-11,29,5,9.2,Cloudy
WX-0003667,DXB,2024-01-12,41,8,9.8,Clear
WX-0003668,DXB,2024-01-13,27,8,9.4,Rain
WX-0003669,DXB,2024-01-14,15,13,8.1,Clear
WX-0003670,DXB,2024-01-15,29,9,9.3,Cloudy
WX-0003671,DXB,2024-01-16,38,14,9.1,Clear
WX-0003672,DXB,2024-01-17,25,5,8.3,Clear
WX-0003673,DXB,2024-01-18,21,12,8.4,Clear
WX-0003674,DXB,2024-01-19,13,11,9.0,Clear
WX-0003675,DXB,2024-01-20,39,13,8.5,Cloudy
WX-0003676,DXB,2024-01-21,10,10,8.3,Cloudy
WX-0003677,DXB,2024-01-22,24,2,9.2,Clear
WX-0003678,DXB,2024-01-23,10,34,9.3,Rain
WX-0003679,DXB,2024-01-24,10,8,9.9,Cloudy
WX-0003680,DXB,2024-01-25,18,9,8.6,Clear
WX-0003681,DXB,2024-01-26,10,10,8.8,Clear
WX-0003682,DXB,2024-01-27,36,11,8.8,Clear
WX-0003683,DXB,2024-01-28,14,12,8.1,Cloudy
WX-0003684,DXB,2024-01-29,35,10,8.1,Cloudy
WX-0003685,DXB,2024-01-30,16,10,9.3,Cloudy
WX-0003686,DXB,2024-01-31,33,37,9.3,Rain
WX-0003687,DXB,2024-02-01,15,13,10.0,Clear
WX-0003688,DXB,2024-02-02,21,4,9.8,Clear
WX-0003689,DXB,2024-02-03,31,5,9.7,Clear
WX-0003690,DXB,2024-02-04,21,7,9.5,Clear
WX-0003691,DXB,2024-02-05,39,14,8.7,Cloudy
WX-0003692,DXB,2024-02-06,21,13,2.5,Fog
WX-0003693,DXB,2024-02-07,33,33,8.1,Rain
WX-0003694,DXB,2024-02-08,38,9,9.3,Clear
WX-0003695,DXB,2024-02-09,41,44,9.5,Rain
WX-0003696,DXB,2024-02-10,24,13,8.9,Clear
WX-0003697,DXB,2024-02-11,15,13,8.2,Clear
WX-0003698,DXB,2024-02-12,29,8,8.9,Clear
WX-0003699,DXB,2024-02-13,37,10,9.2,Clear
WX-0003700,DXB,2024-02-14,14,8,9.7,Clear
WX-0003701,DXB,2024-02-15,31,13,9.9,Clear
WX-0003702,DXB,2024-02-16,30,13,8.8,Clear
WX-0003703,DXB,2024-02-17,38,11,8.3,Clear
WX-0003704,DXB,2024-02-18,19,6,8.1,Clear
WX-0003705,DXB,2024-02-19,36,7,8.4,Cloudy
WX-0003706,DXB,2024-02-20,30,9,9.1,Clear
WX-0003707,DXB,2024-02-21,22,17,4.0,Storm
WX-0003708,DXB,2024-02-22,34,9,9.1,Clear
WX-0003709,DXB,2024-02-23,32,12,8.3,Cloudy
WX-0003710,DXB,2024-02-24,29,6,9.3,Clear
WX-0003711,DXB,2024-02-25,41,13,9.7,Clear
WX-0003712,DXB,2024-02-26,35,12,8.0,Clear
WX-0003713,DXB,2024-02-27,36,2,8.0,Clear
WX-0003714,DXB,2024-02-28,18,2,9.8,Cloudy
WX-0003715,DXB,2024-02-29,38,2,8.8,Cloudy
WX-0003716,DXB,2024-03-01,18,3,9.2,Clear
WX-0003717,DXB,2024-03-02,41,6,9.9,Rain
WX-0003718,DXB,2024-03-03,13,7,9.9,Cloudy
WX-0003719,DXB,2024-03-04,31,32,8.1,Rain
WX-0003720,DXB,2024-03-05,39,2,1.2,Fog
WX-0003721,DXB,2024-03-06,16,10,9.0,Clear
WX-0003722,DXB,2024-03-07,28,8,9.0,Cloudy
WX-0003723,DXB,2024-03-08,22,5,9.3,Clear
WX-0003724,DXB,2024-03-09,31,5,8.9,Clear
WX-0003725,DXB,2024-03-10,29,25,8.2,Rain
WX-0003726,DXB,2024-03-11,31,2,8.4,Clear
WX-0003727,DXB,2024-03-12,33,2,9.4,Clear
WX-0003728,DXB,2024-03-13,41,14,8.0,Clear
WX-0003729,DXB,2024-03-14,34,14,9.2,Cloudy
WX-0003730,DXB,2024-03-15,37,12,9.1,Clear
WX-0003731,DXB,2024-03-16,38,14,9.4,Clear
WX-0003732,DXB,2024-03-17,33,2,8.6,Cloudy
WX-0003733,DXB,2024-03-18,12,7,9.1,Clear
WX-0003734,DXB,2024-03-19,29,5,9.8,Clear
WX-0003735,DXB,2024-03-20,19,13,9.5,Clear
WX-0003736,DXB,2024-03-21,20,3,9.0,Clear
WX-0003737,DXB,2024-03-22,31,12,8.8,Clear
WX-0003738,DXB,2024-03-23,24,12,9.3,Rain
WX-0003739,DXB,2024-03-24,36,9,1.9,Fog
WX-0003740,DXB,2024-03-25,22,14,8.2,Cloudy
WX-0003741,DXB,2024-03-26,16,6,8.7,Clear
WX-0003742,DXB,2024-03-27,39,4,9.0,Cloudy
WX-0003743,DXB,2024-03-28,19,2,9.7,Clear
WX-0003744,DXB,2024-03-29,27,9,9.2,Clear
WX-0003745,DXB,2024-03-30,37,2,9.6,Clear
WX-0003746,DXB,2024-03-31,19,8,8.0,Clear
WX-0003747,DXB,2024-04-01,19,9,9.1,Clear
WX-0003748,DXB,2024-04-02,30,12,9.3,Clear
WX-0003749,DXB,2024-04-03,10,11,9.9,Clear
WX-0003750,DXB,2024-04-04,31,14,8.1,Clear
WX-0003751,DXB,2024-04-05,23,9,8.9,Clear
WX-0003752,DXB,2024-04-06,27,12,9.2,Clear
WX-0003753,DXB,2024-04-07,15,10,8.8,Clear
WX-0003754,DXB,2024-04-08,20,4,8.4,Clear
WX-0003755,DXB,2024-04-09,16,26,1.5,Storm
WX-0003756,DXB,2024-04-10,35,25,3.3,Storm
WX-0003757,DXB,2024-04-11,24,7,8.1,Clear
WX-0003758,DXB,2024-04-12,36,9,2.6,Fog
WX-0003759,DXB,2024-04-13,12,6,1.7,Storm
WX-0003760,DXB,2024-04-14,10,3,9.1,Clear
WX-0003761,DXB,2024-04-15,34,11,9.0,Clear
WX-0003762,DXB,2024-04-16,34,13,8.5,Clear
WX-0003763,DXB,2024-04-17,29,11,10.0,Clear
WX-0003764,DXB,2024-04-18,28,26,1.3,Storm
WX-0003765,DXB,2024-04-19,36,10,9.9,Cloudy
WX-0003766,DXB,2024-04-20,12,3,8.2,Clear
WX-0003767,DXB,2024-04-21,34,10,3.2,Storm
WX-0003768,DXB,2024-04-22,14,11,9.3,Clear
WX-0003769,DXB,2024-04-23,35,31,9.6,Rain
WX-0003770,DXB,2024-04-24,38,43,9.2,Rain
WX-0003771,DXB,2024-04-25,30,13,9.7,Cloudy
WX-0003772,DXB,2024-04-26,10,14,8.8,Rain
WX-0003773,DXB,2024-04-27,13,2,8.6,Cloudy
WX-0003774,DXB,2024-04-28,32,6,9.0,Cloudy
WX-0003775,DXB,2024-04-29,16,2,8.7,Clear
WX-0003776,DXB,2024-04-30,36,4,9.5,Clear
WX-0003777,DXB,2024-05-01,26,22,1.7,Storm
WX-0003778,DXB,2024-05-02,19,10,9.2,Cloudy
WX-0003779,DXB,2024-05-03,32,7,8.8,Cloudy
WX-0003780,DXB,2024-05-04,39,9,9.3,Clear
WX-0003781,DXB,2024-05-05,26,2,9.6,Clear
WX-0003782,DXB,2024-05-06,41,2,9.4,Clear
WX-0003783,DXB,2024-05-07,17,5,9.2,Rain
WX-0003784,DXB,2024-05-08,27,6,8.1,Clear
WX-0003785,DXB,2024-05-09,24,12,8.1,Clear
WX-0003786,DXB,2024-05-10,33,7,10.0,Clear
WX-0003787,DXB,2024-05-11,20,30,9.1,Rain
WX-0003788,DXB,2024-05-12,27,12,8.2,Cloudy
WX-0003789,DXB,2024-05-13,30,3,8.9,Clear
WX-0003790,DXB,2024-05-14,38,11,9.2,Clear
WX-0003791,DXB,2024-05-15,17,3,8.6,Clear
WX-0003792,DXB,2024-05-16,32,13,9.5,Clear
WX-0003793,DXB,2024-05-17,15,8,8.9,Clear
WX-0003794,DXB,2024-05-18,41,4,2.9,Fog
WX-0003795,DXB,2024-05-19,29,12,9.3,Clear
WX-0003796,DXB,2024-05-20,41,4,9.9,Clear
WX-0003797,DXB,2024-05-21,30,2,8.5,Clear
WX-0003798,DXB,2024-05-22,40,13,3.7,Fog
WX-0003799,DXB,2024-05-23,17,8,8.3,Clear
WX-0003800,DXB,2024-05-24,26,32,2.8,Storm
WX-0003801,DXB,2024-05-25,18,8,8.6,Clear
WX-0003802,DXB,2024-05-26,39,5,8.1,Cloudy
WX-0003803,DXB,2024-05-27,16,12,8.3,Clear
WX-0003804,DXB,2024-05-28,26,11,8.5,Cloudy
WX-0003805,DXB,2024-05-29,41,5,9.0,Clear
WX-0003806,DXB,2024-05-30,14,12,3.5,Fog
WX-0003807,DXB,2024-05-31,20,11,9.0,Clear
WX-0003808,DXB,2024-06-01,19,6,9.8,Clear
WX-0003809,DXB,2024-06-02,25,3,8.2,Clear
WX-0003810,DXB,2024-06-03,12,9,8.7,Clear
