Ticket_ID,Flight_ID,Passenger_ID,Class,Fare_Amount_USD,Booking_Date
TK-0046861,FL-027270,PA-018785,Economy,740.68,2024-05-04
TK-0046862,FL-082166,PA-023742,Economy,845.02,2024-07-10
TK-0046863,FL-025782,PA-020335,Business,1947.68,2025-06-13
TK-0046864,FL-047992,PA-003465,Economy,820.5,2025-01-25
TK-0046865,FL-048168,PA-018126,Business,952.01,2024-08-06
TK-0046866,FL-089886,PA-011677,Business,1770.36,2024-01-16
TK-0046867,FL-028064,PA-009393,Economy,116.42,2024-05-18
TK-0046868,FL-041021,PA-010035,Economy,461.64,2025-07-31
TK-0046869,FL-059637,PA-018018,Economy,719.51,2025-09-21
TK-0046870,FL-088311,PA-001985,Business,1237.84,2023-12-01
TK-0046871,FL-067602,PA-006839,Economy,816.9,2025-06-16
TK-0046872,FL-011534,PA-002207,Economy,485.75,2024-11-14
TK-0046873,FL-039520,PA-009826,Economy,882.35,2024-08-05
TK-0046874,FL-026463,PA-004455,Economy,526.69,2025-09-05
TK-0046875,FL-014959,PA-018773,Economy,159.81,2025-01-21
TK-0046876,FL-037867,PA-016948,Economy,169.53,2024-02-23
TK-0046877,FL-099148,PA-001251,Economy,698.73,2024-11-11
TK-0046878,FL-032211,PA-002464,Economy,812.52,2025-03-29
TK-0046879,FL-013289,PA-021921,Economy,366.5,2024-04-11
TK-0046880,FL-054390,PA-018364,Economy,118.1,2025-10-23
TK-0046881,FL-038028,PA-014065,Economy,434.79,2025-05-09
TK-0046882,FL-079963,PA-005366,Economy,697.15,2025-08-22
TK-0046883,FL-021974,PA-020584,Business,652.09,2025-08-20
TK-0046884,FL-000796,PA-024973,Economy,197.42,2025-05-11
TK-0046885,FL-054688,PA-007562,Economy,490.93,2025-10-23
TK-0046886,FL-001214,PA-024020,Economy,714.67,2025-12-19
TK-0046887,FL-070528,PA-023687,Economy,447.51,2024-07-18
TK-0046888,FL-081558,PA-021396,Economy,179.42,2024-03-10
TK-0046889,FL-076944,PA-000074,Economy,417.94,2024-10-17
TK-0046890,FL-004976,PA-002986,Economy,483.06,2024-01-28
TK-0046891,FL-003560,PA-008828,Economy,882.86,2025-04-12
TK-0046892,FL-050267,PA-011582,Economy,563.54,2024-09-05
TK-0046893,FL-008794,PA-011043,Economy,623.91,2025-04-04
TK-0046894,FL-013237,PA-008209,Economy,702.25,2023-12-02
TK-0046895,FL-082969,PA-002370,First,1920.98,2025-06-25
TK-0046896,FL-050987,PA-008755,Economy,875.24,2024-07-11
TK-0046897,FL-038073,PA-011438,Business,840.82,2025-10-15
TK-0046898,FL-089994,PA-006587,Economy,449.41,2024-11-13
TK-0046899,FL-028764,PA-006962,Economy,489.1,2024-11-25
TK-0046900,FL-073954,PA-002267,Economy,654.89,2025-11-12
TK-0046901,FL-046687,PA-013910,Economy,569.61,2024-05-10
TK-0046902,FL-008898,PA-009653,Economy,693.53,2024-12-20
TK-0046903,FL-045677,PA-004840,Economy,299.14,2024-06-04
TK-0046904,FL-063911,PA-023891,Economy,367.35,2024-12-31
TK-0046905,FL-000705,PA-017160,Economy,318.23,2024-09-18
TK-0046906,FL-025592,PA-006953,Economy,449.15,2025-02-26
TK-0046907,FL-048306,PA-002314,Economy,447.63,2024-01-28
TK-0046908,FL-035390,PA-023036,Economy,615.82,2025-04-27
TK-0046909,FL-013679,PA-024613,Business,962.08,2024-11-08
TK-0046910,FL-017054,PA-001828,Business,492.59,2025-10-31
TK-0046911,FL-059856,PA-006927,Economy,359.98,2024-11-27
TK-0046912,FL-063037,PA-015267,Economy,282.53,2023-12-29
TK-0046913,FL-033308,PA-018455,Economy,163.36,2024-10-25
TK-0046914,FL-048323,PA-020670,Economy,809.48,2024-02-18
TK-0046915,FL-008724,PA-022670,Economy,634.36,2024-05-12
TK-0046916,FL-022973,PA-016814,Economy,738.57,2025-02-13
TK-0046917,FL-050154,PA-007880,Economy,141.92,2024-09-30
TK-0046918,FL-009441,PA-016523,Business,395.27,2025-01-23
TK-0046919,FL-023748,PA-009986,Economy,338.94,2024-08-28
TK-0046920,FL-097393,PA-006345,Economy,396.19,2025-04-04
TK-0046921,FL-057339,PA-002243,Economy,806.79,2024-04-08
TK-0046922,FL-031550,PA-019337,Economy,760.71,2024-11-04
TK-0046923,FL-022489,PA-017605,Business,1000.4,2025-05-04
TK-0046924,FL-028211,PA-004715,Economy,685.67,2024-11-01
TK-0046925,FL-037880,PA-000800,Business,730.41,2024-11-03
TK-0046926,FL-070551,PA-007108,Economy,864.22,2025-06-12
TK-0046927,FL-084699,PA-014418,Economy,470.4,2025-08-16
TK-0046928,FL-013556,PA-011089,Economy,799.38,2024-06-05
TK-0046929,FL-001350,PA-023571,Business,2456.18,2024-06-09
TK-0046930,FL-094981,PA-019263,Economy,278.92,2024-05-16
TK-0046931,FL-036071,PA-022505,Economy,793.06,2025-05-06
TK-0046932,FL-000307,PA-011604,Economy,275.35,2024-08-11
TK-0046933,FL-067289,PA-017553,Business,569.57,2025-01-27
TK-0046934,FL-001281,PA-002994,First,3286.84,2024-05-19
TK-0046935,FL-041833,PA-017141,Economy,346.58,2025-06-23
TK-0046936,FL-080837,PA-001109,Economy,714.28,2024-06-13
TK-0046937,FL-063087,PA-015642,Economy,569.2,2024-07-21
TK-0046938,FL-053650,PA-023731,Business,374.42,2025-08-29
TK-0046939,FL-000359,PA-015099,Business,1354.93,2024-11-11
TK-0046940,FL-049978,PA-022160,Economy,93.81,2024-04-27
TK-0046941,FL-071154,PA-022438,Economy,314.69,2025-01-01
TK-0046942,FL-054118,PA-019428,Business,1725.04,2025-09-10
TK-0046943,FL-071427,PA-012335,Economy,131.34,2025-07-26
TK-0046944,FL-038002,PA-003932,Economy,385.36,2023-10-20
TK-0046945,FL-033807,PA-024261,Economy,482.03,2024-12-06
TK-0046946,FL-064618,PA-013768,Economy,789.41,2025-03-06
TK-0046947,FL-097971,PA-015180,Economy,573.98,2025-08-05
TK-0046948,FL-041784,PA-010419,Business,608.46,2024-10-17
TK-0046949,FL-015241,PA-004016,Business,1905.23,2024-04-15
TK-0046950,FL-013756,PA-014638,Business,1659.22,2024-01-12
TK-0046951,FL-015479,PA-008458,Economy,744.16,2024-03-01
TK-0046952,FL-090501,PA-007916,Economy,725.92,2023-11-08
TK-0046953,FL-065061,PA-013320,Economy,485.29,2024-05-25
TK-0046954,FL-056808,PA-003179,Economy,373.95,2024-09-09
TK-0046955,FL-004299,PA-015110,Economy,203.22,2023-12-12
TK-0046956,FL-070192,PA-003984,Economy,442.03,2024-08-02
TK-0046957,FL-096158,PA-011020,Economy,813.98,2024-01-30
TK-0046958,FL-076863,PA-009653,Economy,641.81,2025-09-20
TK-0046959,FL-041538,PA-024506,Economy,680.78,2025-07-27
TK-0046960,FL-040557,PA-000508,Economy,413.42,2024-12-04
TK-0046961,FL-032219,PA-005300,Economy,228.75,2025-03-23
TK-0046962,FL-096215,PA-009905,Business,1193.15,2025-02-28
TK-0046963,FL-082329,PA-010697,Economy,143.58,2024-06-06
TK-0046964,FL-085172,PA-020765,Economy,138.68,2025-03-25
TK-0046965,FL-007084,PA-003513,Business,2375.68,2024-08-28
TK-0046966,FL-052637,PA-001704,Economy,525.92,2024-04-20
TK-0046967,FL-069495,PA-009562,Economy,213.22,2024-04-17
TK-0046968,FL-065592,PA-004125,Business,885.52,2024-10-23
TK-0046969,FL-026617,PA-024672,Economy,400.13,2024-09-10
TK-0046970,FL-024278,PA-006484,Economy,156.47,2024-10-12
TK-0046971,FL-076190,PA-006827,First,1610.39,2024-12-27
TK-0046972,FL-031190,PA-003392,Economy,771.27,2025-05-11
TK-0046973,FL-010368,PA-013905,Economy,290.32,2025-12-01
TK-0046974,FL-074021,PA-000116,Economy,341.7,2025-11-21
TK-0046975,FL-063915,PA-006840,Economy,324.12,2024-08-23
TK-0046976,FL-014773,PA-001381,Economy,515.16,2024-10-05
TK-0046977,FL-068096,PA-012407,Economy,150.46,2025-01-31
TK-0046978,FL-053812,PA-008844,Economy,568.92,2025-07-25
TK-0046979,FL-050833,PA-007736,Economy,849.49,2024-11-17
TK-0046980,FL-086570,PA-001011,Economy,744.52,2024-08-07
TK-0046981,FL-012416,PA-008067,Economy,388.87,2025-08-24
TK-0046982,FL-003406,PA-012134,Economy,739.01,2025-01-17
TK-0046983,FL-060251,PA-024070,Economy,425.81,2025-05-21
TK-0046984,FL-064653,PA-000784,Economy,727.82,2024-12-03
TK-0046985,FL-057931,PA-015293,Economy,849.87,2024-01-08
TK-0046986,FL-050741,PA-013213,Business,605.86,2024-07-30
TK-0046987,FL-031547,PA-011848,Business,2337.15,2024-12-08
TK-0046988,FL-086493,PA-014114,Economy,229.31,2023-10-26
TK-0046989,FL-049789,PA-002835,Economy,899.01,2024-02-14
TK-0046990,FL-070571,PA-007668,Economy,188.02,2024-09-11
TK-0046991,FL-037509,PA-023720,Economy,819.45,2025-10-13
TK-0046992,FL-023555,PA-014824,Economy,665.23,2024-10-11
TK-0046993,FL-035698,PA-016342,Economy,272.8,2024-06-18
TK-0046994,FL-043722,PA-005551,Economy,404.15,2025-04-26
TK-0046995,FL-030196,PA-019361,Economy,460.47,2025-09-28
TK-0046996,FL-015490,PA-014342,Economy,222.36,2024-08-20
TK-0046997,FL-042607,PA-001896,Economy,779.26,2025-10-23
TK-0046998,FL-026618,PA-002924,Economy,168.67,2024-05-09
TK-0046999,FL-050412,PA-024788,Economy,665.76,2024-08-09
TK-0047000,FL-047618,PA-004165,Economy,176.32,2024-12-23
TK-0047001,FL-066043,PA-015476,Economy,790.31,2024-08-23
TK-0047002,FL-035114,PA-016447,Economy,239.49,2023-12-21
TK-0047003,FL-082522,PA-023080,Economy,132.94,2025-06-14
TK-0047004,FL-089891,PA-020991,Economy,826.85,2025-11-17
TK-0047005,FL-048196,PA-015839,Economy,299.41,2024-01-20
TK-0047006,FL-033364,PA-017675,Economy,251.51,2024-05-21
TK-0047007,FL-033066,PA-004888,Economy,823.29,2025-08-01
TK-0047008,FL-057066,PA-016369,Economy,282.38,2025-04-20
TK-0047009,FL-020696,PA-005920,Business,598.79,2025-07-12
TK-0047010,FL-077306,PA-005795,Economy,727.27,2025-09-24
TK-0047011,FL-055481,PA-020164,Economy,241.42,2024-02-05
TK-0047012,FL-077226,PA-024493,Economy,433.84,2024-10-31
TK-0047013,FL-002685,PA-004174,Economy,861.76,2025-11-01
TK-0047014,FL-064026,PA-022773,Economy,114.0,2024-11-07
TK-0047015,FL-093706,PA-003766,Economy,791.57,2024-06-27
TK-0047016,FL-067009,PA-023754,First,2038.33,2025-05-08
TK-0047017,FL-094794,PA-005046,Business,1421.29,2024-12-05
TK-0047018,FL-033168,PA-007841,Business,366.04,2024-02-11
TK-0047019,FL-037055,PA-015545,Business,553.18,2024-06-08
TK-0047020,FL-023049,PA-009853,Economy,560.96,2024-10-26
TK-0047021,FL-042915,PA-024196,Economy,459.25,2024-04-27
TK-0047022,FL-019968,PA-002741,First,4589.25,2025-09-09
TK-0047023,FL-037599,PA-014352,Economy,431.88,2025-05-24
TK-0047024,FL-095364,PA-018859,Economy,509.84,2024-05-20
TK-0047025,FL-063656,PA-003849,Economy,403.05,2025-05-22
TK-0047026,FL-015240,PA-018683,Business,2241.1,2024-11-18
TK-0047027,FL-065990,PA-017272,Economy,331.1,2025-09-11
TK-0047028,FL-049063,PA-012065,Economy,177.37,2025-08-27
TK-0047029,FL-073586,PA-015764,Economy,291.48,2024-08-20
TK-0047030,FL-066516,PA-011127,Economy,505.94,2025-11-17
TK-0047031,FL-051294,PA-008934,Economy,318.4,2024-10-30
TK-0047032,FL-057454,PA-015350,Economy,392.75,2025-05-07
TK-0047033,FL-014731,PA-005359,Economy,532.91,2024-11-08
TK-0047034,FL-057122,PA-018700,Economy,344.42,2023-11-03
TK-0047035,FL-087972,PA-024047,Economy,439.08,2025-10-12
TK-0047036,FL-065008,PA-019870,Business,904.52,2024-04-21
TK-0047037,FL-093580,PA-017183,Economy,782.63,2025-07-24
TK-0047038,FL-036569,PA-015609,Economy,135.97,2024-08-11
TK-0047039,FL-046797,PA-005245,Economy,674.89,2024-09-08
TK-0047040,FL-081656,PA-006677,Economy,288.64,2025-05-11
TK-0047041,FL-098724,PA-018393,Economy,691.99,2025-08-30
TK-0047042,FL-089136,PA-002887,Economy,487.77,2023-12-29
TK-0047043,FL-049019,PA-012079,Economy,790.36,2024-04-01
TK-0047044,FL-008971,PA-022473,Economy,672.93,2025-01-16
TK-0047045,FL-017274,PA-021742,Economy,523.88,2024-03-11
TK-0047046,FL-036669,PA-017585,Economy,760.02,2025-02-16
TK-0047047,FL-065175,PA-013189,First,4662.81,2023-12-19
TK-0047048,FL-061205,PA-005791,Economy,127.67,2023-12-30
TK-0047049,FL-067819,PA-005793,Business,2204.58,2024-02-05
TK-0047050,FL-018779,PA-007880,Economy,307.86,2024-10-02
TK-0047051,FL-012251,PA-014088,Economy,108.07,2024-02-20
TK-0047052,FL-009337,PA-008854,Business,1096.48,2025-03-15
TK-0047053,FL-038235,PA-013772,First,4544.73,2024-12-29
TK-0047054,FL-066150,PA-015193,First,2257.33,2024-01-30
TK-0047055,FL-073474,PA-017492,Economy,532.01,2025-05-09
TK-0047056,FL-035003,PA-004056,Economy,714.69,2024-02-04
TK-0047057,FL-052220,PA-010868,Economy,296.8,2024-12-27
TK-0047058,FL-049788,PA-003234,Economy,331.98,2024-02-13
TK-0047059,FL-043206,PA-005233,First,4964.72,2024-03-22
TK-0047060,FL-006443,PA-004791,Economy,756.27,2024-06-09
TK-0047061,FL-025891,PA-010247,Economy,371.66,2024-09-10
TK-0047062,FL-042055,PA-019203,Business,450.97,2024-09-05
TK-0047063,FL-083722,PA-002682,Business,1976.89,2024-10-10
TK-0047064,FL-064230,PA-010949,Economy,779.07,2024-07-02
TK-0047065,FL-027374,PA-008901,Economy,352.86,2024-04-16
TK-0047066,FL-087530,PA-022872,Economy,642.35,2024-01-28
TK-0047067,FL-024549,PA-010208,Economy,625.54,2024-10-26
TK-0047068,FL-003912,PA-002886,Economy,475.47,2025-09-03
TK-0047069,FL-026468,PA-013709,Economy,762.62,2025-09-05
TK-0047070,FL-084471,PA-013849,Economy,824.65,2025-10-02
TK-0047071,FL-047422,PA-020099,Business,1058.84,2023-10-29
TK-0047072,FL-090683,PA-022590,Economy,528.9,2024-09-27
TK-0047073,FL-038235,PA-014275,Business,2306.33,2025-01-31
TK-0047074,FL-055508,PA-001454,Economy,126.4,2025-10-21
TK-0047075,FL-015874,PA-019248,Economy,157.96,2023-12-31
TK-0047076,FL-068963,PA-010064,Business,743.37,2024-11-20
TK-0047077,FL-019991,PA-018279,Economy,287.24,2024-07-30
TK-0047078,FL-068054,PA-021122,Economy,425.18,2025-02-13
TK-0047079,FL-095483,PA-012674,Economy,348.84,2024-09-11
TK-0047080,FL-008930,PA-008542,Economy,836.12,2024-05-30
TK-0047081,FL-046139,PA-014428,Economy,448.17,2024-01-23
TK-0047082,FL-043265,PA-023781,Economy,310.43,2023-11-10
TK-0047083,FL-009876,PA-003964,Economy,896.91,2024-09-01
TK-0047084,FL-032320,PA-017566,Economy,508.7,2025-11-24
TK-0047085,FL-099663,PA-000479,Economy,433.56,2024-12-23
TK-0047086,FL-012827,PA-020706,Economy,132.38,2025-12-16
TK-0047087,FL-017215,PA-019607,Business,1944.25,2025-02-24
TK-0047088,FL-088885,PA-017012,Economy,128.25,2023-12-19
TK-0047089,FL-025338,PA-004541,Economy,476.1,2024-06-04
TK-0047090,FL-043041,PA-011285,Business,699.22,2024-01-25
TK-0047091,FL-018418,PA-012626,Economy,122.21,2025-05-09
TK-0047092,FL-081834,PA-003935,Economy,451.82,2024-09-02
TK-0047093,FL-013023,PA-024691,Economy,438.04,2024-08-11
TK-0047094,FL-050918,PA-010419,Business,1848.73,2024-12-12
TK-0047095,FL-023109,PA-011521,Economy,398.2,2025-04-13
TK-0047096,FL-073305,PA-008036,Economy,359.52,2024-04-04
TK-0047097,FL-001515,PA-016503,Economy,820.14,2024-01-12
TK-0047098,FL-066323,PA-015227,Economy,91.31,2025-09-02
TK-0047099,FL-044942,PA-019910,First,4287.92,2025-04-15
TK-0047100,FL-063458,PA-021254,Economy,354.65,2024-03-10
TK-0047101,FL-080421,PA-007911,Business,1165.26,2025-06-02
TK-0047102,FL-024326,PA-013669,Business,1229.18,2024-09-07
TK-0047103,FL-089955,PA-001283,Business,1740.48,2023-11-19
TK-0047104,FL-055343,PA-000554,Economy,745.56,2024-01-09
TK-0047105,FL-085347,PA-019677,Business,715.58,2025-01-21
TK-0047106,FL-018228,PA-003040,First,1681.54,2025-03-21
TK-0047107,FL-098155,PA-017071,Economy,807.65,2025-08-03
TK-0047108,FL-039242,PA-004693,Business,1689.89,2025-08-02
TK-0047109,FL-065117,PA-022763,Economy,831.03,2025-02-17
TK-0047110,FL-000681,PA-017855,First,2542.19,2024-01-12
TK-0047111,FL-070354,PA-008080,Economy,599.36,2024-11-14
TK-0047112,FL-024035,PA-018262,Economy,722.17,2024-08-01
TK-0047113,FL-077345,PA-015669,Economy,295.93,2024-03-25
TK-0047114,FL-066408,PA-014459,Economy,585.0,2024-09-09
TK-0047115,FL-076741,PA-017365,Business,653.1,2023-11-26
TK-0047116,FL-081797,PA-016173,Economy,464.75,2023-12-23
TK-0047117,FL-023090,PA-009179,Economy,837.85,2023-12-05
TK-0047118,FL-025750,PA-023918,Business,891.13,2025-09-09
TK-0047119,FL-049899,PA-019326,Business,511.44,2024-11-27
TK-0047120,FL-069597,PA-006678,Economy,169.94,2024-03-24
TK-0047121,FL-017932,PA-024584,First,2157.11,2024-11-28
TK-0047122,FL-061595,PA-000048,Business,888.89,2025-01-25
TK-0047123,FL-051046,PA-024593,Business,1211.7,2024-09-02
TK-0047124,FL-036091,PA-018497,Economy,846.66,2023-11-22
TK-0047125,FL-042260,PA-000431,Economy,168.17,2024-11-05
TK-0047126,FL-019628,PA-020782,Economy,594.19,2025-08-06
TK-0047127,FL-075435,PA-004127,First,1188.57,2024-06-02
TK-0047128,FL-008313,PA-013020,Economy,774.71,2024-02-13
TK-0047129,FL-052517,PA-001619,Economy,529.48,2025-02-21
TK-0047130,FL-035780,PA-015045,Economy,156.55,2024-03-08
TK-0047131,FL-095220,PA-007815,Economy,745.53,2025-03-31
TK-0047132,FL-045773,PA-022919,Economy,449.58,2024-05-26
TK-0047133,FL-029374,PA-019663,First,3817.2,2024-05-30
TK-0047134,FL-010533,PA-002360,Economy,360.49,2024-04-22
TK-0047135,FL-047203,PA-024562,Economy,152.63,2024-09-20
TK-0047136,FL-068755,PA-016155,Economy,654.15,2025-07-26
TK-0047137,FL-076222,PA-021345,Economy,503.47,2025-05-04
TK-0047138,FL-019802,PA-023964,Economy,692.12,2025-07-21
TK-0047139,FL-030308,PA-009369,Economy,506.17,2025-09-12
TK-0047140,FL-066877,PA-010537,Business,985.45,2025-08-05
TK-0047141,FL-047964,PA-024063,Economy,284.78,2023-12-10
TK-0047142,FL-064783,PA-003015,Economy,242.58,2025-10-31
TK-0047143,FL-039420,PA-018265,Economy,341.28,2024-10-30
TK-0047144,FL-051343,PA-014722,Economy,761.2,2025-09-20
TK-0047145,FL-060276,PA-003457,Economy,540.64,2025-11-15
TK-0047146,FL-039067,PA-013047,Economy,729.28,2024-04-20
TK-0047147,FL-087962,PA-024340,Economy,306.66,2023-12-26
TK-0047148,FL-078310,PA-007449,Economy,570.07,2024-05-09
TK-0047149,FL-047958,PA-020056,Economy,502.58,2024-11-09
TK-0047150,FL-040427,PA-024873,Economy,186.58,2025-08-14
TK-0047151,FL-012423,PA-004675,Economy,493.85,2024-02-12
TK-0047152,FL-011354,PA-016186,Economy,717.6,2024-06-17
TK-0047153,FL-009928,PA-018088,Economy,497.59,2024-05-19
TK-0047154,FL-088349,PA-006506,Economy,229.98,2024-03-18
TK-0047155,FL-051803,PA-008835,Economy,775.45,2024-06-05
TK-0047156,FL-032932,PA-012201,Business,1360.8,2025-01-25
TK-0047157,FL-067091,PA-018314,Economy,678.86,2024-03-17
TK-0047158,FL-088415,PA-006974,First,5284.73,2025-01-22
TK-0047159,FL-080372,PA-007536,Economy,366.73,2025-12-26
TK-0047160,FL-053991,PA-005709,Economy,741.51,2025-05-03
TK-0047161,FL-014923,PA-015791,Business,1249.01,2024-07-18
TK-0047162,FL-033577,PA-008537,Economy,387.12,2025-01-05
TK-0047163,FL-030082,PA-013748,Economy,817.9,2025-04-13
TK-0047164,FL-008740,PA-002275,Economy,278.33,2025-10-13
TK-0047165,FL-099410,PA-017160,Economy,786.11,2025-08-15
TK-0047166,FL-085408,PA-010289,Economy,776.72,2024-08-05
TK-0047167,FL-021744,PA-007741,Economy,440.26,2024-12-03
TK-0047168,FL-067930,PA-008939,Economy,555.93,2025-05-29
TK-0047169,FL-093036,PA-004257,Business,1656.78,2025-10-17
TK-0047170,FL-050280,PA-023785,Economy,138.63,2024-06-20
TK-0047171,FL-057335,PA-022459,First,4435.88,2025-10-04
TK-0047172,FL-026281,PA-005766,Business,1486.58,2024-12-19
TK-0047173,FL-039059,PA-003634,Economy,456.92,2024-12-18
TK-0047174,FL-011817,PA-023967,Economy,279.13,2024-10-21
TK-0047175,FL-063195,PA-006460,Economy,724.09,2024-10-11
TK-0047176,FL-066662,PA-001552,Economy,595.6,2024-07-03
TK-0047177,FL-027439,PA-022200,Economy,675.47,2024-04-29
TK-0047178,FL-088518,PA-009840,Business,2497.19,2025-09-30
TK-0047179,FL-071341,PA-015131,Economy,568.65,2025-02-22
TK-0047180,FL-090325,PA-024422,Economy,586.1,2025-11-03
TK-0047181,FL-063357,PA-018722,Business,693.05,2025-01-27
TK-0047182,FL-021081,PA-010692,Economy,397.97,2025-04-16
TK-0047183,FL-001583,PA-009141,Economy,368.68,2025-03-16
TK-0047184,FL-060884,PA-017991,Economy,583.19,2025-04-02
TK-0047185,FL-002697,PA-005805,Economy,509.08,2024-06-18
TK-0047186,FL-056762,PA-002510,Economy,576.26,2025-08-20
TK-0047187,FL-063478,PA-017818,Economy,742.13,2025-04-21
TK-0047188,FL-025751,PA-004268,Business,2360.28,2024-10-22
TK-0047189,FL-094887,PA-004482,Business,1515.74,2024-11-22
TK-0047190,FL-010139,PA-007351,Business,979.22,2025-05-28
TK-0047191,FL-020960,PA-008259,Economy,422.24,2025-04-11
TK-0047192,FL-014656,PA-013258,Economy,660.8,2025-11-08
TK-0047193,FL-036930,PA-002770,First,2662.61,2024-09-21
TK-0047194,FL-026944,PA-014536,Economy,135.7,2024-10-05
TK-0047195,FL-021205,PA-018110,Economy,168.14,2024-04-13
TK-0047196,FL-001226,PA-007990,First,2493.44,2024-07-24
TK-0047197,FL-054137,PA-009443,Economy,621.95,2024-04-20
TK-0047198,FL-020677,PA-012267,Economy,165.8,2024-04-05
TK-0047199,FL-092172,PA-001645,Economy,623.67,2024-03-24
TK-0047200,FL-001213,PA-008514,Economy,831.09,2025-08-29
TK-0047201,FL-055334,PA-022716,Economy,312.33,2025-03-12
TK-0047202,FL-002805,PA-018912,Business,2469.13,2025-02-26
TK-0047203,FL-022287,PA-010587,Economy,551.26,2025-02-12
TK-0047204,FL-063952,PA-022425,Economy,482.94,2025-06-14
TK-0047205,FL-062394,PA-019527,Economy,104.04,2024-09-23
TK-0047206,FL-027680,PA-016150,Economy,202.01,2025-07-07
TK-0047207,FL-057171,PA-020383,Economy,883.99,2025-01-17
TK-0047208,FL-022443,PA-019027,Economy,812.54,2025-01-31
TK-0047209,FL-007956,PA-008649,Economy,400.19,2025-06-25
TK-0047210,FL-080664,PA-020527,Economy,617.34,2025-01-02
TK-0047211,FL-078147,PA-000477,Economy,812.25,2024-10-02
TK-0047212,FL-014630,PA-014324,Economy,400.68,2024-11-01
TK-0047213,FL-047938,PA-019359,Economy,217.13,2023-12-27
TK-0047214,FL-015226,PA-011203,Economy,312.34,2025-04-14
TK-0047215,FL-080470,PA-002271,Economy,428.69,2024-02-05
TK-0047216,FL-089390,PA-008227,Business,1207.18,2023-10-26
TK-0047217,FL-032411,PA-010932,Business,1006.22,2025-01-16
TK-0047218,FL-056959,PA-020366,Business,1574.88,2024-10-08
TK-0047219,FL-060531,PA-009132,Economy,837.25,2024-03-21
TK-0047220,FL-004889,PA-014857,Economy,572.24,2024-04-15
TK-0047221,FL-062290,PA-005723,Economy,655.72,2025-05-24
TK-0047222,FL-058987,PA-018640,Economy,413.9,2025-07-07
TK-0047223,FL-017498,PA-016074,Economy,220.4,2025-05-14
TK-0047224,FL-095372,PA-004889,Economy,790.98,2025-07-16
